"","School","State","School.Type","Total.Disbursements","Year"
"5025","DALLAS BARBER & STYLIST COLLEGE","TX","Proprietary",829765.15,"1011"
"5026","TREND BARBER COLLEGE","TX","Proprietary",1125380.83,"1011"
"5027","CULINARY INSTITUTE LENOTRE","TX","Proprietary",969137,"1011"
"5028","AUGUSTE ESCOFFIER SCHOOL OF CULINARY ARTS","TX","Proprietary",324650.47,"1011"
"5029","INTERNATIONAL RENOWNED BEAUTY ACADEMY","TX","Proprietary",345532,"1011"
"5030","BAPTIST UNIVERSITY OF THE AMERICAS","TX","Private-Nonprofit",382392,"1011"
"5031","ANAMARC COLLEGE","TX","Proprietary",2482503,"1011"
"5032","HOUSTON'S TRAINING AND EDUCATION CENTER (H-TEC)","TX","Proprietary",148246,"1011"
"5033","SOUTH TEXAS BARBER COLLEGE","TX","Proprietary",149482.15,"1011"
"5034","PROFESSIONAL CAREERS INSTITUTE","TX","Proprietary",721236.35,"1011"
"5035","HANDS ON THERAPY","TX","Proprietary",307242,"1011"
"5036","TEXAS HEALTH SCHOOL","TX","Proprietary",311892.56,"1011"
"5037","SOUTHEAST TEXAS CAREER INSTITUTE","TX","Proprietary",405926,"1011"
"5038","NORTHWEST BEAUTY SCHOOL","TX","Proprietary",329477.7,"1011"
"5039","MAI-TRIX BEAUTY COLLEGE","TX","Proprietary",276354.32,"1011"
"5040","PROFESSIONAL CAREER TRAINING INSTITUTE","TX","Proprietary",243279,"1011"
"5041","CCI TRAINING CENTER","TX","Proprietary",673683,"1011"
"5042","CHAMPION BEAUTY COLLEGE","TX","Proprietary",127939,"1011"
"5043","PAUL MITCHELL THE SCHOOL AUSTIN","TX","Proprietary",744290.14,"1011"
"5044","MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN","TX","Proprietary",276197,"1011"
"5045","MEDIATECH INSTITUTE","TX","Proprietary",584898,"1011"
"5046","SOUTHWEST UNIVERSITY AT EL PASO","TX","Proprietary",4609211,"1011"
"5047","PCCENTER","TX","Proprietary",288007,"1011"
"5048","CARDIOTECH ULTRASOUND SCHOOL","TX","Proprietary",161312,"1011"
"5049","AVEDA INSTITUTE SAN ANTONIO","TX","Proprietary",800401.12,"1011"
"5050","360 DEGREES BEAUTY ACADEMY","TX","Proprietary",37740.97,"1011"
"5051","AVIATION INSTITUTE OF MAINTENANCE","TX","Proprietary",365678,"1011"
"5052","SOUTH TEXAS TRAINING CENTER","TX","Proprietary",274930,"1011"
"5053","DUVALL'S SCHOOL OF COSMETOLOGY","TX","Proprietary",369878.57,"1011"
"5054","ADVANCED BEAUTY COLLEGE","TX","Proprietary",182076,"1011"
"5055","TEXAS BEAUTY COLLEGE","TX","Proprietary",326602,"1011"
"5056","AVENUE FIVE INSTITUTE","TX","Proprietary",840453.93,"1011"
"5057","CORPUS CHRISTI BEAUTY ACADEMY","TX","Proprietary",162780,"1011"
"5058","SALON PROFESSIONAL ACADEMY (THE)","TX","Proprietary",357379,"1011"
"5059","LAWYER'S ASSISTANT SCHOOL OF DALLAS","TX","Proprietary",151178.01,"1011"
"5060","ABC BEAUTY ACADEMY","TX","Proprietary",124612,"1011"
"5061","SALON & SPA INSTITUTE","TX","Proprietary",468695.61,"1011"
"5062","DIAMONDS COSMETOLOGY COLLEGE","TX","Proprietary",74618.95,"1011"
"5063","BUCKNER BARBER SCHOOL","TX","Proprietary",218095,"1011"
"5064","NORTH AMERICAN COLLEGE","TX","Private-Nonprofit",5550,"1011"
"5065","BRIGHAM YOUNG UNIVERSITY","UT","Private-Nonprofit",58919881,"1011"
"5066","DIXIE STATE COLLEGE OF UTAH","UT","Public",20277003,"1011"
"5067","LATTER DAY SAINTS BUSINESS COLLEGE","UT","Private-Nonprofit",3244209,"1011"
"5068","STEVENS HENAGER COLLEGE","UT","Proprietary",34910503.14,"1011"
"5069","UNIVERSITY OF UTAH","UT","Public",33114727.69,"1011"
"5070","UTAH STATE UNIVERSITY","UT","Public",40327895.2,"1011"
"5071","SOUTHERN UTAH UNIVERSITY","UT","Public",15115509.34,"1011"
"5072","SNOW COLLEGE","UT","Public",6249876.26,"1011"
"5073","WEBER STATE UNIVERSITY","UT","Public",29627702.2,"1011"
"5074","WESTMINSTER COLLEGE","UT","Private-Nonprofit",3074000,"1011"
"5075","UTAH VALLEY UNIVERSITY","UT","Public",58210485,"1011"
"5076","SALT LAKE COMMUNITY COLLEGE","UT","Public",41737138.28,"1011"
"5077","SHERMAN KENDALL'S ACADEMY OF BEAUTY ARTS & SCIENCES","UT","Proprietary",185208,"1011"
"5078","NEUMONT UNIVERSITY","UT","Proprietary",944637,"1011"
"5079","UINTAH BASIN APPLIED TECHNOLOGY COLLEGE","UT","Public",259837,"1011"
"5080","BROADVIEW UNIVERSITY","UT","Proprietary",3897858.65,"1011"
"5081","SHERMAN KENDALL'S ACADEMY OF BEAUTY ARTS AND SCIENCES","UT","Proprietary",201077,"1011"
"5082","BRIDGERLAND APPLIED TECHNOLOGY COLLEGE","UT","Public",1200801,"1011"
"5083","DAVIS APPLIED TECHNOLOGY COLLEGE","UT","Public",1569980.04,"1011"
"5084","EAGLE GATE COLLEGE","UT","Proprietary",4651704.66,"1011"
"5085","AMERITECH COLLEGE","UT","Proprietary",1857530.76,"1011"
"5086","EVEREST COLLEGE","UT","Proprietary",5091569.52,"1011"
"5087","OGDEN WEBER APPLIED TECHNOLOGY COLLEGE","UT","Public",1723683.02,"1011"
"5088","PROVO COLLEGE","UT","Proprietary",2580811.2,"1011"
"5089","PAUL MITCHELL THE SCHOOL","UT","Proprietary",5052989.12,"1011"
"5090","PAUL MITCHELL THE SCHOOL","UT","Proprietary",1975448.26,"1011"
"5091","PREMIER HAIR ACADEMY","UT","Proprietary",142854,"1011"
"5092","EVANS HAIRSTYLING COLLEGE","UT","Proprietary",171485.08,"1011"
"5093","VISTA COLLEGE","UT","Proprietary",196204,"1011"
"5094","EVANS HAIRSTYLING COLLEGE","UT","Proprietary",142713,"1011"
"5095","MARINELLO SCHOOL OF BEAUTY","UT","Proprietary",531271,"1011"
"5096","UTAH COLLEGE OF MASSAGE THERAPY","UT","Proprietary",7926711,"1011"
"5097","MYOTHERAPY COLLEGE OF UTAH","UT","Proprietary",175432,"1011"
"5098","ECHELON EDGE ACADEMY OF HAIR SKIN & NAILS","UT","Proprietary",327393,"1011"
"5099","HAIRITAGE HAIR ACADEMY","UT","Proprietary",160562,"1011"
"5100","WESTERN GOVERNORS UNIVERSITY","UT","Private-Nonprofit",48538558.61,"1011"
"5101","MOUNTAINLAND APPLIED TECHNOLOGY COLLEGE","UT","Public",610514.52,"1011"
"5102","CAREERS UNLIMITED","UT","Proprietary",406861,"1011"
"5103","HEALING MOUNTAIN MASSAGE SCHOOL","UT","Proprietary",178411,"1011"
"5104","SKINWORKS SCHOOL OF ADVANCED SKINCARE","UT","Proprietary",142889.5,"1011"
"5105","NIGHTINGALE COLLEGE","UT","Proprietary",107495,"1011"
"5106","RENAISSANCE SCHOOL OF THERAPEUTIC MASSAGE","UT","Proprietary",54378,"1011"
"5107","MAXIMUM STYLE TEC SCHOOL OF COSMETOLOGY","UT","Proprietary",268075,"1011"
"5108","CAMEO COLLEGE OF ESSENTIAL BEAUTY","UT","Proprietary",663958.18,"1011"
"5109","SOUTHWEST APPLIED TECHNOLOGY COLLEGE","UT","Public",365043,"1011"
"5110","AVEDA INSTITUTE PROVO","UT","Proprietary",399125.67,"1011"
"5111","IMAGEWORKS ACADEMY OF HAIR DESIGN","UT","Proprietary",264957,"1011"
"5112","DIXIE APPLIED TECHNOLOGY COLLEGE","UT","Public",369597,"1011"
"5113","SKIN INSTITUTE (THE)","UT","Proprietary",17058,"1011"
"5114","SKIN SCIENCE INSTITUTE (THE)","UT","Proprietary",318459.54,"1011"
"5115","RENAISSANCE ACADEMIE","UT","Proprietary",203682,"1011"
"5116","MANDALYN ACADEMY","UT","Proprietary",142675,"1011"
"5117","ACAYDIA SCHOOL OF AESTHETICS","UT","Proprietary",81239,"1011"
"5118","AMERICAN BEAUTY ACADEMY","UT","Proprietary",252751.62,"1011"
"5119","TAYLOR ANDREWS ACADEMY OF HAIR DESIGN","UT","Proprietary",138655,"1011"
"5120","TAYLOR ANDREWS ACADEMY-ST. GEORGE","UT","Proprietary",116221,"1011"
"5121","AVERETT UNIVERSITY","VA","Private-Nonprofit",3220508,"1011"
"5122","BLUEFIELD COLLEGE","VA","Private-Nonprofit",1346123,"1011"
"5123","BRIDGEWATER COLLEGE","VA","Private-Nonprofit",2113349.13,"1011"
"5124","COLLEGE OF WILLIAM & MARY","VA","Public",3491118.27,"1011"
"5125","CHRISTOPHER NEWPORT UNIVERSITY","VA","Public",3483958.86,"1011"
"5126","RICHARD BLAND COLLEGE OF THE COLLEGE OF WILLIAM & MARY","VA","Public",2117160,"1011"
"5127","EASTERN MENNONITE UNIVERSITY","VA","Private-Nonprofit",1338048,"1011"
"5128","EMORY & HENRY COLLEGE","VA","Private-Nonprofit",1919591.34,"1011"
"5129","FERRUM COLLEGE","VA","Private-Nonprofit",3682703.18,"1011"
"5130","TIDEWATER COMMUNITY COLLEGE","VA","Public",54292385.11,"1011"
"5131","HAMPDEN SYDNEY COLLEGE","VA","Private-Nonprofit",885802,"1011"
"5132","HAMPTON UNIVERSITY","VA","Private-Nonprofit",8199838.79,"1011"
"5133","HOLLINS UNIVERSITY","VA","Private-Nonprofit",1405733.18,"1011"
"5134","LONGWOOD UNIVERSITY","VA","Public",4204615,"1011"
"5135","LYNCHBURG COLLEGE","VA","Private-Nonprofit",3009901,"1011"
"5136","JAMES MADISON UNIVERSITY","VA","Public",10509378,"1011"
"5137","MARY BALDWIN COLLEGE","VA","Private-Nonprofit",3436037,"1011"
"5138","MARYMOUNT UNIVERSITY","VA","Private-Nonprofit",2716627.5,"1011"
"5139","NATIONAL COLLEGE","VA","Proprietary",25286284.19,"1011"
"5140","NORTHERN VIRGINIA COMMUNITY COLLEGE","VA","Public",41209148,"1011"
"5141","OLD DOMINION UNIVERSITY","VA","Public",27471100.25,"1011"
"5142","RADFORD UNIVERSITY","VA","Public",9435025.2,"1011"
"5143","RANDOLPH-MACON COLLEGE","VA","Private-Nonprofit",1321774,"1011"
"5144","RANDOLPH COLLEGE","VA","Private-Nonprofit",674510,"1011"
"5145","VIRGINIA COMMONWEALTH UNIVERSITY","VA","Public",28801594.92,"1011"
"5146","ROANOKE COLLEGE","VA","Private-Nonprofit",1988414.29,"1011"
"5147","SHENANDOAH UNIVERSITY","VA","Private-Nonprofit",2015607.49,"1011"
"5148","SOUTHERN VIRGINIA UNIVERSITY","VA","Private-Nonprofit",2049656,"1011"
"5149","SAINT PAUL'S COLLEGE","VA","Private-Nonprofit",2279373,"1011"
"5150","SWEET BRIAR COLLEGE","VA","Private-Nonprofit",775562,"1011"
"5151","UNIVERSITY OF RICHMOND","VA","Private-Nonprofit",2745246,"1011"
"5152","UNIVERSITY OF VIRGINIA","VA","Public",9987659,"1011"
"5153","UNIVERSITY OF MARY WASHINGTON","VA","Public",2904488.69,"1011"
"5154","UNIVERSITY OF VIRGINIA'S COLLEGE AT WISE (THE)","VA","Public",4157137,"1011"
"5155","EASTERN SHORE COMMUNITY COLLEGE","VA","Public",2259033.67,"1011"
"5156","GEORGE MASON UNIVERSITY","VA","Public",25618617.9,"1011"
"5157","PATRICK HENRY COMMUNITY COLLEGE","VA","Public",7899374.09,"1011"
"5158","VIRGINIA INTERMONT COLLEGE","VA","Private-Nonprofit",1169768,"1011"
"5159","VIRGINIA MILITARY INSTITUTE","VA","Public",1203288,"1011"
"5160","VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY","VA","Public",19526311,"1011"
"5161","DANVILLE COMMUNITY COLLEGE","VA","Public",8572078.94,"1011"
"5162","J SARGEANT REYNOLDS COMMUNITY COLLEGE","VA","Public",18960523.3,"1011"
"5163","VIRGINIA WESTERN COMMUNITY COLLEGE","VA","Public",10387055.26,"1011"
"5164","WYTHEVILLE COMMUNITY COLLEGE","VA","Public",7014660.37,"1011"
"5165","VIRGINIA UNIVERSITY OF LYNCHBURG","VA","Private-Nonprofit",1596637,"1011"
"5166","VIRGINIA STATE UNIVERSITY","VA","Public",16102677.48,"1011"
"5167","NORFOLK STATE UNIVERSITY","VA","Public",19356269,"1011"
"5168","VIRGINIA UNION UNIVERSITY","VA","Private-Nonprofit",4416983,"1011"
"5169","VIRGINIA WESLEYAN COLLEGE","VA","Private-Nonprofit",1872178.38,"1011"
"5170","WASHINGTON AND LEE UNIVERSITY","VA","Private-Nonprofit",605920,"1011"
"5171","JOHN TYLER COMMUNITY COLLEGE","VA","Public",12330662.89,"1011"
"5172","CENTRAL VIRGINIA COMMUNITY COLLEGE","VA","Public",5095679.47,"1011"
"5173","MILLER-MOTTE TECHNICAL COLLEGE","VA","Proprietary",16450169.33,"1011"
"5174","DABNEY S LANCASTER COMMUNITY COLLEGE","VA","Public",2272473.96,"1011"
"5175","NEW RIVER COMMUNITY COLLEGE","VA","Public",7570128.52,"1011"
"5176","JEFFERSON COLLEGE OF HEALTH SCIENCES","VA","Private-Nonprofit",1572043,"1011"
"5177","BLUE RIDGE COMMUNITY COLLEGE","VA","Public",6376475.61,"1011"
"5178","THOMAS NELSON COMMUNITY COLLEGE","VA","Public",16821500.12,"1011"
"5179","VIRGINIA HIGHLANDS COMMUNITY COLLEGE","VA","Public",5143231.31,"1011"
"5180","SOUTHWEST VIRGINIA COMMUNITY COLLEGE","VA","Public",6285436.84,"1011"
"5181","SUFFOLK PUBLIC SCHOOLS SENTARA OBICI HOSPITAL SCHOOL OF PRACTICAL NURS","VA","Private-Nonprofit",32900,"1011"
"5182","LORD FAIRFAX COMMUNITY COLLEGE","VA","Public",7263540.4,"1011"
"5183","GERMANNA COMMUNITY COLLEGE","VA","Public",6078088.35,"1011"
"5184","SOUTHSIDE VIRGINIA COMMUNITY COLLEGE","VA","Public",11061794.22,"1011"
"5185","PAUL D. CAMP COMMUNITY COLLEGE","VA","Public",2907035.13,"1011"
"5186","RAPPAHANNOCK COMMUNITY COLLEGE","VA","Public",3395581.63,"1011"
"5187","EVEREST COLLEGE","VA","Proprietary",6094909.68,"1011"
"5188","SANFORD-BROWN COLLEGE","VA","Proprietary",5681469.27,"1011"
"5189","STAUNTON SCHOOL OF COSMETOLOGY","VA","Proprietary",214523,"1011"
"5190","VIRGINIA SCHOOL OF HAIR DESIGN","VA","Proprietary",719830.3,"1011"
"5191","MOUNTAIN EMPIRE COMMUNITY COLLEGE","VA","Public",8199302.23,"1011"
"5192","PIEDMONT VIRGINIA COMMUNITY COLLEGE","VA","Public",4820294.02,"1011"
"5193","BON SECOURS MEMORIAL COLLEGE OF NURSING","VA","Private-Nonprofit",206437,"1011"
"5194","ECPI UNIVERSITY","VA","Proprietary",55097354.5,"1011"
"5195","SYLVAIN MELLOUL INTERNATIONAL HAIR ACADEMY","VA","Proprietary",235188,"1011"
"5196","SOUTHSIDE REGIONAL MEDICAL CENTER PROFESSIONAL SCHOOLS","VA","Proprietary",320942,"1011"
"5197","LIBERTY UNIVERSITY","VA","Private-Nonprofit",82112771.74,"1011"
"5198","WARDS CORNER BEAUTY ACADEMY","VA","Proprietary",953068.48,"1011"
"5199","DANVILLE REGIONAL MEDICAL CENTER SCHOOL OF HEALTH PROFESSIONS","VA","Proprietary",227257.66,"1011"
"5200","CENTRAL SCHOOL OF PRACTICAL NURSING","VA","Public",87038,"1011"
"5201","RIVERSIDE SCHOOL OF HEALTH CAREERS","VA","Private-Nonprofit",461134,"1011"
"5202","LYNCHBURG GENERAL HOSPITAL SCHOOL OF NURSING","VA","Private-Nonprofit",419022,"1011"
"5203","WOODROW WILSON REHABILITATION CENTER","VA","Public",172450,"1011"
"5204","HENRICO COUNTY-SAINT MARY'S HOSPITAL SCHOOL OF PRACTICAL NURSING","VA","Public",55262.5,"1011"
"5205","MEDSPA CAREERS INSTITUTE","VA","Proprietary",38168,"1011"
"5206","HERITAGE INSTITUTE","VA","Proprietary",821834,"1011"
"5207","TIDEWATER TECH","VA","Proprietary",2211307,"1011"
"5208","CENTURA COLLEGE","VA","Proprietary",22137684,"1011"
"5209","FORTIS COLLEGE","VA","Proprietary",6517707.55,"1011"
"5210","BON SECOURS ST MARY'S HOSPITAL SCHOOL OF MEDICAL IMAGING","VA","Private-Nonprofit",87212,"1011"
"5211","SKYLINE COLLEGE - RICHMOND","VA","Proprietary",14213,"1011"
"5212","SUFFOLK BEAUTY ACADEMY","VA","Proprietary",375758.22,"1011"
"5213","STRATFORD UNIVERSITY","VA","Proprietary",3806878.09,"1011"
"5214","MEDTECH INSTITUTE","VA","Proprietary",6735662,"1011"
"5215","WASHINGTON COUNTY ADULT SKILL CENTER","VA","Public",350432,"1011"
"5216","GRAHAM WEBB INTERNATIONAL ACADEMY OF HAIR","VA","Proprietary",388317,"1011"
"5217","BAR PALMA BEAUTY CAREERS ACADEMY","VA","Proprietary",317616,"1011"
"5218","SCHOOL BOARD - CITY OF VA. BEACH, VA. BEACH SCHOOL OF PRCTL. NRSG.","VA","Public",39575,"1011"
"5219","ACT COLLEGE","VA","Proprietary",1669678.06,"1011"
"5220","REGENT UNIVERSITY","VA","Private-Nonprofit",4725097.29,"1011"
"5221","SKYLINE COLLEGE","VA","Proprietary",1780515,"1011"
"5222","SPRINGFIELD BEAUTY ACADEMY","VA","Proprietary",394983,"1011"
"5223","SENTARA COLLEGE OF HEALTH SCIENCES","VA","Private-Nonprofit",521976,"1011"
"5224","AVIATION INSTITUTE OF MAINTENANCE","VA","Proprietary",2184116,"1011"
"5225","CENTURA COLLEGE","VA","Proprietary",3853279,"1011"
"5226","ADVANCED TECHNOLOGY INSTITUTE","VA","Proprietary",4298049,"1011"
"5227","VIRGINIA SCHOOL OF MASSAGE","VA","Proprietary",629663.7,"1011"
"5228","RSHT","VA","Proprietary",2321620,"1011"
"5229","RUDY & KELLY ACADEMY OF HAIR AND NAILS","VA","Proprietary",798783,"1011"
"5230","CAREER TRAINING SOLUTIONS","VA","Proprietary",803104,"1011"
"5231","CULPEPER COSMETOLOGY TRAINING CENTER","VA","Public",144137.5,"1011"
"5232","AVIATION INSTITUTE OF MAINTENANCE","VA","Proprietary",1710393,"1011"
"5233","AVI CAREER TRAINING","VA","Proprietary",123057.08,"1011"
"5234","UNIVERSITY OF MANAGEMENT AND TECHNOLOGY (THE)","VA","Proprietary",8037.5,"1011"
"5235","DOMINION SCHOOL OF HAIR DESIGN","VA","Proprietary",86380,"1011"
"5236","COLUMBIA COLLEGE","VA","Proprietary",690158.8,"1011"
"5237","CENTURA COLLEGE","VA","Proprietary",210759,"1011"
"5238","SOUTHEAST CULINARY & HOSPITALITY COLLEGE","VA","Proprietary",450560,"1011"
"5239","CAYCE/REILLY SCHOOL OF MASSOTHERAPY","VA","Private-Nonprofit",106026.26,"1011"
"5240","GLOBAL HEALTH COLLEGE","VA","Proprietary",344309,"1011"
"5241","BETHEL COLLEGE","VA","Private-Nonprofit",108138,"1011"
"5242","INSTITUTE OF ADVANCED MEDICAL ESTHETICS","VA","Proprietary",104699.18,"1011"
"5243","COSMOPOLITAN BEAUTY & TECH SCHOOL","VA","Proprietary",321920,"1011"
"5244","UNIVERSITY OF THE VIRGIN ISLANDS","VI","Public",5958297,"1011"
"5245","BENNINGTON COLLEGE","VT","Private-Nonprofit",746710,"1011"
"5246","CASTLETON STATE COLLEGE","VT","Public",2837400.82,"1011"
"5247","CHAMPLAIN COLLEGE","VT","Private-Nonprofit",3097706.43,"1011"
"5248","COLLEGE OF SAINT JOSEPH","VT","Private-Nonprofit",657211,"1011"
"5249","GODDARD COLLEGE","VT","Private-Nonprofit",735881,"1011"
"5250","GREEN MOUNTAIN COLLEGE","VT","Private-Nonprofit",1162388,"1011"
"5251","JOHNSON STATE COLLEGE","VT","Public",3776160,"1011"
"5252","LYNDON STATE COLLEGE","VT","Public",2665675,"1011"
"5253","MARLBORO COLLEGE","VT","Private-Nonprofit",356031,"1011"
"5254","MIDDLEBURY COLLEGE","VT","Private-Nonprofit",1674932.33,"1011"
"5255","NORWICH UNIVERSITY","VT","Private-Nonprofit",2904060,"1011"
"5256","SOUTHERN VERMONT COLLEGE","VT","Private-Nonprofit",897935.7,"1011"
"5257","SAINT MICHAEL'S COLLEGE","VT","Private-Nonprofit",1391358,"1011"
"5258","UNIVERSITY OF VERMONT AND STATE AGRICULTURAL COLLEGE","VT","Public",10880776,"1011"
"5259","VERMONT TECHNICAL COLLEGE","VT","Public",2561405,"1011"
"5260","SALON PROFESSIONAL ACADEMY (THE)","VT","Proprietary",267280.6,"1011"
"5261","O'BRIENS AVEDA INSTITUTE","VT","Proprietary",181453.6,"1011"
"5262","COMMUNITY COLLEGE OF VERMONT","VT","Public",9791618.81,"1011"
"5263","BURLINGTON COLLEGE","VT","Private-Nonprofit",373648,"1011"
"5264","STERLING COLLEGE","VT","Private-Nonprofit",311464.28,"1011"
"5265","NEW ENGLAND CULINARY INSTITUTE","VT","Proprietary",935954.54,"1011"
"5266","LANDMARK COLLEGE","VT","Private-Nonprofit",415916,"1011"
"5267","BURLINGTON TECHNICAL CENTER","VT","Public",15174,"1011"
"5268","ADVANCED WELDING INSTITUTE","VT","Proprietary",92859,"1011"
"5269","BELLEVUE COLLEGE","WA","Public",9586567.79,"1011"
"5270","BIG BEND COMMUNITY COLLEGE","WA","Public",4859013.53,"1011"
"5271","CENTRAL WASHINGTON UNIVERSITY","WA","Public",18395744.44,"1011"
"5272","CENTRALIA COLLEGE","WA","Public",6164422.09,"1011"
"5273","CLARK COLLEGE","WA","Public",22796750.53,"1011"
"5274","COLUMBIA BASIN COLLEGE","WA","Public",8756999.66,"1011"
"5275","EASTERN WASHINGTON UNIVERSITY","WA","Public",19294374.66,"1011"
"5276","EVERETT COMMUNITY COLLEGE","WA","Public",8917539.02,"1011"
"5277","HERITAGE UNIVERSITY","WA","Private-Nonprofit",3417335,"1011"
"5278","GONZAGA UNIVERSITY","WA","Private-Nonprofit",4515701,"1011"
"5279","GRAYS HARBOR COLLEGE","WA","Public",5594019.36,"1011"
"5280","GREEN RIVER COMMUNITY COLLEGE","WA","Public",11511853.25,"1011"
"5281","HIGHLINE COMMUNITY COLLEGE","WA","Public",10489706.22,"1011"
"5282","LOWER COLUMBIA COLLEGE","WA","Public",9381254.69,"1011"
"5283","NORTHWEST UNIVERSITY","WA","Private-Nonprofit",1772464,"1011"
"5284","OLYMPIC COLLEGE","WA","Public",9296519.58,"1011"
"5285","PACIFIC LUTHERAN UNIVERSITY","WA","Private-Nonprofit",4032664.91,"1011"
"5286","PENINSULA COLLEGE","WA","Public",3913448.81,"1011"
"5287","SEATTLE CENTRAL COMMUNITY COLLEGE","WA","Public",10545658.83,"1011"
"5288","SEATTLE PACIFIC UNIVERSITY","WA","Private-Nonprofit",4375771,"1011"
"5289","SEATTLE UNIVERSITY","WA","Private-Nonprofit",4889046.9,"1011"
"5290","SHORELINE COMMUNITY COLLEGE","WA","Public",5668029.82,"1011"
"5291","SKAGIT VALLEY COLLEGE","WA","Public",6341078.17,"1011"
"5292","SPOKANE COMMUNITY COLLEGE","WA","Public",19278136.1,"1011"
"5293","SAINT MARTIN'S UNIVERSITY","WA","Private-Nonprofit",2523654,"1011"
"5294","TACOMA COMMUNITY COLLEGE","WA","Public",12149006.68,"1011"
"5295","UNIVERSITY OF PUGET SOUND","WA","Private-Nonprofit",2798828.3,"1011"
"5296","UNIVERSITY OF WASHINGTON","WA","Public",51848200,"1011"
"5297","WALLA WALLA UNIVERSITY","WA","Private-Nonprofit",2471179,"1011"
"5298","WASHINGTON STATE UNIVERSITY","WA","Public",31449171.5,"1011"
"5299","WENATCHEE VALLEY COLLEGE","WA","Public",8218568.96,"1011"
"5300","WESTERN WASHINGTON UNIVERSITY","WA","Public",14680342,"1011"
"5301","WHITMAN COLLEGE","WA","Private-Nonprofit",999651.18,"1011"
"5302","WHITWORTH UNIVERSITY","WA","Private-Nonprofit",3552482,"1011"
"5303","YAKIMA VALLEY COMMUNITY COLLEGE","WA","Public",10284132.11,"1011"
"5304","BELLINGHAM TECHNICAL COLLEGE","WA","Public",5121977.01,"1011"
"5305","PIERCE COLLEGE","WA","Public",14088207.83,"1011"
"5306","EDMONDS COMMUNITY COLLEGE","WA","Public",9818571.8,"1011"
"5307","WALLA WALLA COMMUNITY COLLEGE","WA","Public",7831504.07,"1011"
"5308","BATES TECHNICAL COLLEGE","WA","Public",3653057.27,"1011"
"5309","SOUTH PUGET SOUND COMMUNITY COLLEGE","WA","Public",7009035.88,"1011"
"5310","LAKE WASHINGTON INSTITUTE OF TECHNOLOGY","WA","Public",4692138.53,"1011"
"5311","CLOVER PARK TECHNICAL COLLEGE","WA","Public",9722130.35,"1011"
"5312","EVERGREEN STATE COLLEGE (THE)","WA","Public",9055758.87,"1011"
"5313","PERRY TECHNICAL INSTITUTE","WA","Private-Nonprofit",3115157,"1011"
"5314","SPOKANE FALLS COMMUNITY COLLEGE","WA","Public",14607178.5,"1011"
"5315","NORTH SEATTLE COMMUNITY COLLEGE","WA","Public",4013931.22,"1011"
"5316","SOUTH SEATTLE COMMUNITY COLLEGE","WA","Public",3683727.08,"1011"
"5317","GLEN DOW ACADEMY OF HAIR DESIGN & SALONS","WA","Proprietary",702820.58,"1011"
"5318","WHATCOM COMMUNITY COLLEGE","WA","Public",6362755.84,"1011"
"5319","RENTON TECHNICAL COLLEGE","WA","Public",3824992.1,"1011"
"5320","DIVERS INSTITUTE OF TECHNOLOGY","WA","Proprietary",721013.55,"1011"
"5321","CORNISH COLLEGE OF THE ARTS","WA","Private-Nonprofit",1328171,"1011"
"5322","TONI & GUY HAIRDRESSING ACADEMY","WA","Proprietary",215506.31,"1011"
"5323","CITY UNIVERSITY OF SEATTLE","WA","Private-Nonprofit",1187216,"1011"
"5324","BELLINGHAM BEAUTY SCHOOL","WA","Proprietary",245207.95,"1011"
"5325","EVERGREEN BEAUTY AND BARBER COLLEGE","WA","Proprietary",421577,"1011"
"5326","TRINITY LUTHERAN COLLEGE","WA","Private-Nonprofit",272140,"1011"
"5327","NORTHWEST INDIAN COLLEGE","WA","Public",1930474,"1011"
"5328","PAROBA COLLEGE OF COSMETOLOGY","WA","Proprietary",444588.4,"1011"
"5329","STYLEMASTERS COLLEGE OF HAIR DESIGN","WA","Proprietary",482146.56,"1011"
"5330","GENE JUAREZ ACADEMY OF BEAUTY","WA","Proprietary",2160030.83,"1011"
"5331","INTERNATIONAL AIR & HOSPITALITY ACADEMY","WA","Proprietary",1681362.61,"1011"
"5332","PROFESSIONAL BEAUTY SCHOOL","WA","Proprietary",195697,"1011"
"5333","BASTYR UNIVERSITY","WA","Private-Nonprofit",683490.12,"1011"
