"","School","State","School.Type","Total.Disbursements","Year"
"19740","DELTA - MONTROSE TECHNICAL COLLEGE","CO","Public",358440,"1415"
"19741","MARGATE SCHOOL OF BEAUTY","FL","Proprietary",2865,"1415"
"19742","DAVIS APPLIED TECHNOLOGY COLLEGE","UT","Public",1022401.6,"1415"
"19743","CONCORDE CAREER COLLEGE","TN","Proprietary",6778259,"1415"
"19744","ROCHESTER GENERAL HOSPITAL","NY","Private-Nonprofit",217947,"1415"
"19745","WASHINGTON SARATOGA WARREN HAMILTON ESSEX BOCES","NY","Public",96115,"1415"
"19746","MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY","PA","Public",166627,"1415"
"19747","HARRISON COLLEGE","IN","Proprietary",16903446,"1415"
"19748","OHIO BUSINESS COLLEGE","OH","Proprietary",3944656,"1415"
"19749","MR. BELA'S SCHOOL OF COSMETOLOGY","MI","Proprietary",322533,"1415"
"19750","DON ROBERTS BEAUTY SCHOOL","IN","Proprietary",79342,"1415"
"19751","APPALACHIAN BEAUTY SCHOOL","KY","Proprietary",133589,"1415"
"19752","BAPTIST COLLEGE OF FLORIDA (THE)","FL","Private-Nonprofit",1168977,"1415"
"19753","NEW HOPE CHRISTIAN COLLEGE","OR","Private-Nonprofit",583686.5,"1415"
"19754","COSMETOLOGY CAREERS UNLIMITED COLLEGE OF HAIR, SKIN, AND NAILS","MN","Proprietary",74550,"1415"
"19755","GENEVA GENERAL HOSPITAL","NY","Private-Nonprofit",363144.01,"1415"
"19756","INTERNATIONAL ACADEMY OF DESIGN AND TECHNOLOGY","IL","Proprietary",2034538.34,"1415"
"19757","PCI ACADEMY","IA","Proprietary",565113,"1415"
"19758","NORTHEASTERN HOSPITAL SCHOOL OF NURSING","PA","Private-Nonprofit",160421,"1415"
"19759","MUSICIANS INSTITUTE","CA","Proprietary",1533018.19,"1415"
"19760","UNIVERSIDAD CENTRAL DEL CARIBE","PR","Private-Nonprofit",514520.6,"1415"
"19761","NEW YORK CAREER INSTITUTE","NY","Proprietary",1231146.1,"1415"
"19762","NEW ENGLAND SCHOOL OF PHOTOGRAPHY","MA","Proprietary",70401,"1415"
"19763","DON ROBERTS SCHOOL OF HAIR DESIGN","IN","Proprietary",138149,"1415"
"19764","EDP UNIVERSITY OF PUERTO RICO","PR","Private-Nonprofit",10948485.51,"1415"
"19765","SALON PROFESSIONAL ACADEMY (THE)","CO","Proprietary",311006,"1415"
"19766","CHILLICOTHE BEAUTY ACADEMY","MO","Proprietary",36675,"1415"
"19767","ELAINE P. NUNEZ COMMUNITY COLLEGE","LA","Public",5131765.87,"1415"
"19768","ITI TECHNICAL COLLEGE","LA","Proprietary",2319190,"1415"
"19769","INSTITUTO DE BANCA Y COMERCIO","PR","Proprietary",69763979.14,"1415"
"19770","ESTES INSTITUTE OF COSMETOLOGY ARTS & SCIENCES","CA","Proprietary",283431,"1415"
"19771","TRI COUNTY CAREER CENTER/ADULT CAREER CENTER","OH","Public",246003.97,"1415"
"19772","EAST-WEST UNIVERSITY","IL","Private-Nonprofit",1932710.28,"1415"
"19773","KANSAS CHRISTIAN COLLEGE","KS","Private-Nonprofit",39550,"1415"
"19774","DAVIS COLLEGE","NY","Private-Nonprofit",758777.49,"1415"
"19775","CLEARFIELD COUNTY CAREER AND TECHNOLOGY CENTER","PA","Public",270590,"1415"
"19776","ASSABET VALLEY REGIONAL VOCATIONAL SCHOOL","MA","Public",112445,"1415"
"19777","SWEDISH INSTITUTE","NY","Proprietary",3536764.52,"1415"
"19778","ALBANY SCHOHARIE SCHENECTADY SARATOGA BOCES PRACTICAL NURSING PROGRAM","NY","Public",514259.84,"1415"
"19779","INSTITUTO DE EDUCACION TECNICA OCUPACIONAL LA REINE-MANATI","PR","Proprietary",1533297.52,"1415"
"19780","UNITED STATES SPORTS ACADEMY","AL","Private-Nonprofit",230115,"1415"
"19781","BRUNSWICK COMMUNITY COLLEGE","NC","Public",2821332.41,"1415"
"19782","WESTERN INTERNATIONAL UNIVERSITY","AZ","Proprietary",1545438,"1415"
"19783","AILEY SCHOOL (THE)","NY","Private-Nonprofit",96405,"1415"
"19784","HAMILTON - FULTON - MONTGOMERY BOCES","NY","Public",211315,"1415"
"19785","CONCORDE CAREER INSTITUTE","FL","Proprietary",1611661,"1415"
"19786","DUTCHESS BOCES SCHOOL OF PRACTICAL NURSING","NY","Public",298146,"1415"
"19787","EMPIRE BEAUTY SCHOOL","NY","Proprietary",6706972.24,"1415"
"19788","ULSTER COUNTY BOCES SCHOOL OF PRACTICAL NURSING","NY","Public",377778,"1415"
"19789","TRIANGLE TECH","PA","Proprietary",1053567.92,"1415"
"19790","MICHAEL'S SCHOOL OF HAIR DESIGN & ESTHETICS","NH","Proprietary",338994.85,"1415"
"19791","CENTRA COLLEGE OF NURSING","VA","Private-Nonprofit",304778,"1415"
"19792","CHERYL FELL'S SCHOOL OF BUSINESS","NY","Proprietary",444953,"1415"
"19793","PIPO ACADEMY OF HAIR DESIGN","TX","Proprietary",96252,"1415"
"19794","RIO SALADO COMMUNITY COLLEGE","AZ","Public",15225555.76,"1415"
"19795","CHARLESTON SCHOOL OF BEAUTY CULTURE","WV","Proprietary",392876.44,"1415"
"19796","EAGLE GATE COLLEGE","UT","Proprietary",2747133,"1415"
"19797","CITRUS HEIGHTS BEAUTY COLLEGE","CA","Proprietary",266844,"1415"
"19798","JOLIE HEALTH AND BEAUTY ACADEMY","PA","Proprietary",1207269,"1415"
"19799","EASTERN SUFFOLK BOCES","NY","Public",670244.01,"1415"
"19800","EMPIRE BEAUTY SCHOOL","NH","Proprietary",484133,"1415"
"19801","ARGOSY UNIVERSITY","CA","Proprietary",83266404.27,"1415"
"19802","NORTHWEST INDIAN COLLEGE","WA","Public",2080467.42,"1415"
"19803","ROSS MEDICAL EDUCATION CENTER","MI","Proprietary",3384309.59,"1415"
"19804","METRO BUSINESS COLLEGE","MO","Proprietary",1661734,"1415"
"19805","ROB ROY ACADEMY","MA","Proprietary",469740.56,"1415"
"19806","NEW SCHOOL OF RADIO & TELEVISION","NY","Proprietary",235624.5,"1415"
"19807","CAMBRIDGE COLLEGE","MA","Private-Nonprofit",1515899.77,"1415"
"19808","ORLEANS TECHNICAL COLLEGE","PA","Private-Nonprofit",972870.22,"1415"
"19809","CAPRI INSTITUTE OF HAIR DESIGN","NJ","Proprietary",393303.92,"1415"
"19810","PAROBA COLLEGE OF COSMETOLOGY","WA","Proprietary",485854.84,"1415"
"19811","SAND SPRINGS BEAUTY COLLEGE","OK","Proprietary",307981.5,"1415"
"19812","ST. AUGUSTINE COLLEGE","IL","Private-Nonprofit",5712100,"1415"
"19813","MOLER BARBER COLLEGE","CA","Proprietary",683944.69,"1415"
"19814","ASHTABULA COUNTY TECHNICAL AND CAREER CAMPUS","OH","Public",405598.45,"1415"
"19815","NORTHLAND CAREER CENTER","MO","Public",78486,"1415"
"19816","SITTING BULL COLLEGE","ND","Public",824914.48,"1415"
"19817","SIERRA VALLEY COLLEGE OF COURT REPORTING","CA","Proprietary",380325.27,"1415"
"19818","HOBE SOUND BIBLE COLLEGE","FL","Private-Nonprofit",495449.53,"1415"
"19819","MID-EAST CAREER AND TECHNOLOGY CENTERS - ADULT EDUCATION","OH","Public",639190.87,"1415"
"19820","CENTRO DE ESTUDIOS MULTIDISCIPLINARIOS","PR","Proprietary",11444098.82,"1415"
"19821","EMMA'S BEAUTY ACADEMY","PR","Proprietary",1532609.51,"1415"
"19822","SCHILLING - DOUGLAS SCHOOL OF HAIR DESIGN","DE","Proprietary",363055,"1415"
"19823","FORTIS COLLEGE","OH","Proprietary",7707622.74,"1415"
"19824","TORAH TEMIMAH TALMUDICAL SEMINARY","NY","Private-Nonprofit",140007,"1415"
"19825","BUTLER TECHNOLOGY AND CAREER DEVELOPMENT SCHOOLS","OH","Public",543381,"1415"
"19826","THOMAS EDISON STATE UNIVERSITY","NJ","Public",5471915.89,"1415"
"19827","MR. JOHN'S SCHOOL OF COSMETOLOGY, ESTHETICS & NAILS","IL","Proprietary",296012,"1415"
"19828","WALNUT HILL COLLEGE","PA","Proprietary",873772,"1415"
"19829","MODERN HAIRSTYLING INSTITUTE","PR","Proprietary",1680007.37,"1415"
"19830","MODERN HAIRSTYLING INSTITUTE","PR","Proprietary",451509.2,"1415"
"19831","LICEO DE ARTE Y TECNOLOGIA","PR","Proprietary",6149877.11,"1415"
"19832","MODERN HAIRSTYLING INSTITUTE","PR","Proprietary",1684900.01,"1415"
"19833","COLLINS CAREER TECHNICAL CENTER","OH","Public",1337280,"1415"
"19834","HOLLYWOOD COSMETOLOGY CENTER","OK","Proprietary",27740,"1415"
"19835","BATON ROUGE SCHOOL OF COMPUTERS","LA","Proprietary",191818,"1415"
"19836","WILSON WORKFORCE AND REHABILITATION CENTER","VA","Public",138203,"1415"
"19837","NORTH BENNET STREET SCHOOL","MA","Private-Nonprofit",137367,"1415"
"19838","ORLEANS NIAGARA BOCES","NY","Public",146526.4,"1415"
"19839","HERITAGE CHRISTIAN UNIVERSITY","AL","Private-Nonprofit",150160,"1415"
"19840","AMERICAN INDIAN COLLEGE","AZ","Private-Nonprofit",346085.99,"1415"
"19841","GUTI, THE PREMIER BEAUTY AND WELLNESS ACADEMY","FL","Proprietary",298355.58,"1415"
"19842","KAPLAN COLLEGE","IN","Proprietary",3365882.28,"1415"
"19843","PHAGANS' SCHOOL OF HAIR DESIGN","OR","Proprietary",617817,"1415"
"19844","STYLEMASTERS COLLEGE OF HAIR DESIGN","WA","Proprietary",414740.18,"1415"
"19845","PITTSBURGH CAREER INSTITUTE","PA","Proprietary",628898.84,"1415"
"19846","PROFESSIONAL COSMETOLOGY EDUCATION CENTER","AR","Proprietary",208036,"1415"
"19847","NEW ENGLAND TRACTOR TRAILER TRAINING SCHOOL OF CONN","CT","Proprietary",3789146,"1415"
"19848","CANNELLA SCHOOL OF HAIR DESIGN","IL","Proprietary",183533,"1415"
"19849","OZARK CHRISTIAN COLLEGE","MO","Private-Nonprofit",1250235,"1415"
"19850","GENE JUAREZ BEAUTY SCHOOLS","WA","Proprietary",1227343.05,"1415"
"19851","NEVADA REGIONAL TECHNICAL CENTER","MO","Public",62160,"1415"
"19852","ERIE INSTITUTE OF TECHNOLOGY","PA","Proprietary",1017874,"1415"
"19853","CHATTANOOGA COLLEGE - MEDICAL, DENTAL AND TECHNICAL CAREERS","TN","Proprietary",1208183.56,"1415"
"19854","COLLEGE OF WILMINGTON","NC","Proprietary",980264.1,"1415"
"19855","SANFORD-BROWN COLLEGE","MO","Proprietary",28230.32,"1415"
"19856","HUNTER BUSINESS SCHOOL","NY","Proprietary",3107160,"1415"
"19857","BEAUTY INSTITUTE (THE)","PA","Proprietary",869183,"1415"
"19858","BEAUTY SCHOOL (THE)","PA","Proprietary",308872,"1415"
"19859","MADERA BEAUTY COLLEGE","CA","Proprietary",71689,"1415"
"19860","TAYLORTOWN SCHOOL OF BEAUTY","MI","Proprietary",948072,"1415"
"19861","FAYETTEVILLE BEAUTY COLLEGE","NC","Proprietary",358371,"1415"
"19862","MEDINA COUNTY JOINT VOCATIONAL SCHOOL","OH","Public",112525.94,"1415"
"19863","SALON SUCCESS ACADEMY","CA","Proprietary",190767.52,"1415"
"19864","PAUL MITCHELL THE SCHOOL PORTSMOUTH","NH","Proprietary",104658.46,"1415"
"19865","CHEEKS INTERNATIONAL ACADEMY OF BEAUTY CULTURE","WY","Proprietary",476052,"1415"
"19866","LANCASTER SCHOOL OF COSMETOLOGY & THERAPEUTIC BODYWORK","PA","Proprietary",274105,"1415"
"19867","RESURRECTION UNIVERSITY","IL","Private-Nonprofit",699475.3,"1415"
"19868","SALEM COLLEGE OF HAIRSTYLING","MO","Proprietary",209748,"1415"
"19869","HALLMARK INSTITUTE OF PHOTOGRAPHY","MA","Proprietary",197612,"1415"
"19870","PIMA MEDICAL INSTITUTE","AZ","Proprietary",31214939.37,"1415"
"19871","PORTFOLIO CENTER-","GA","Proprietary",112629,"1415"
"19872","CARRINGTON COLLEGE","ID","Proprietary",3592218,"1415"
"19873","GARNET CAREER CENTER","WV","Public",485106,"1415"
"19874","SOUTHWEST SCHOOL OF BUSINESS & TECHNICAL CAREERS","TX","Proprietary",504975,"1415"
"19875","FLORIDA TECHNICAL COLLEGE","FL","Proprietary",16734809.57,"1415"
"19876","BROOKLINE COLLEGE","AZ","Proprietary",8605195.28,"1415"
"19877","MILDRED ELLEY","NY","Proprietary",8442116,"1415"
"19878","OMEGA INSTITUTE","NJ","Proprietary",60364,"1415"
"19879","COLLEEN O'HARA'S BEAUTY ACADEMY","CA","Proprietary",330420.44,"1415"
"19880","CALIFORNIA CULINARY ACADEMY","CA","Proprietary",924258.65,"1415"
"19881","CATHERINE HINDS INSTITUTE OF ESTHETICS","MA","Proprietary",319142.88,"1415"
"19882","GOD'S BIBLE SCHOOL AND COLLEGE","OH","Private-Nonprofit",624252,"1415"
"19883","CAREER & TECHNOLOGY EDUCATION CENTERS OF LICKING COUNTY","OH","Public",431112,"1415"
"19884","COSSATOT COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS","AR","Public",2638290.07,"1415"
"19885","MARINELLO SCHOOL OF BEAUTY","CA","Proprietary",1139286,"1415"
"19886","FRANCIS TUTTLE TECHNOLOGY CENTER SCHOOL DISTRICT NO. 21","OK","Public",1643912,"1415"
"19887","INTERNATIONAL AIR & HOSPITALITY ACADEMY","WA","Proprietary",1531003.15,"1415"
"19888","NORTHEAST CATHOLIC COLLEGE","NH","Private-Nonprofit",82888.45,"1415"
"19889","ROBERT FIANCE BEAUTY SCHOOLS","NJ","Proprietary",894015.11,"1415"
"19890","DRAKE COLLEGE OF BUSINESS","NJ","Proprietary",7256193,"1415"
"19891","TRI-STATE COSMETOLOGY INSTITUTE","TX","Proprietary",749525.47,"1415"
"19892","EAST LOS ANGELES COLLEGE","CA","Public",37232855.88,"1415"
"19893","MITCHELL'S HAIR STYLING ACADEMY","NC","Proprietary",98959,"1415"
"19894","STEVEN PAPAGEORGE HAIR ACADEMY","IL","Proprietary",211473,"1415"
"19895","LAKE TECHNICAL CENTER","FL","Public",1265371.42,"1415"
"19896","OGLE SCHOOL HAIR SKIN NAILS","TX","Proprietary",2512939,"1415"
"19897","OGLE SCHOOL HAIR SKIN NAILS","TX","Proprietary",1732382,"1415"
"19898","FREDRICK AND CHARLES BEAUTY COLLEGE","CA","Proprietary",228846.01,"1415"
"19899","GEMOLOGICAL INSTITUTE OF AMERICA","CA","Private-Nonprofit",149501,"1415"
"19900","UNION COUNTY VOCATIONAL TECHNICAL SCHOOLS","NJ","Public",166351,"1415"
"19901","CAMERON COLLEGE","LA","Proprietary",1282324.74,"1415"
"19902","KEYSTONE TECHNICAL INSTITUTE","PA","Proprietary",1273767.87,"1415"
"19903","BOISE BIBLE COLLEGE","ID","Private-Nonprofit",454202.18,"1415"
"19904","ATLANTIC BEAUTY & SPA ACADEMY","NJ","Proprietary",536667.98,"1415"
"19905","ANTILLES COLLEGE OF HEALTH","PR","Proprietary",3477405.24,"1415"
"19906","ERIE 2 - CHAUTAUQUA - CATTARAUGUS BOCES","NY","Public",305460,"1415"
"19907","ACADEMY OF HAIR DESIGN #4","MS","Proprietary",212568.15,"1415"
"19908","THANH LE COLLEGE, SCHOOL OF COSMETOLOGY","CA","Proprietary",180884,"1415"
"19909","CANKDESKA CIKANA (LITTLE HOOP) COMMUNITY COLLEGE","ND","Public",550731.33,"1415"
"19910","PROFESSIONAL BEAUTY SCHOOL","WA","Proprietary",109380,"1415"
"19911","EVEREST COLLEGE","NV","Private-Nonprofit",2359220.44,"1415"
"19912","SPECS HOWARD SCHOOL OF MEDIA ARTS","MI","Proprietary",1236194.77,"1415"
"19913","TENNESSEE COLLEGE OF APPLIED TECHNOLOGY-PARIS","TN","Public",1200897.38,"1415"
"19914","MINNESOTA SCHOOL OF COSMETOLOGY","MN","Proprietary",659942,"1415"
"19915","CENTRAL STATE BEAUTY AND WELLNESS COLLEGE","OK","Proprietary",547591.31,"1415"
"19916","CENTRAL TEXAS BEAUTY COLLEGE 2","TX","Proprietary",785280,"1415"
"19917","ANTHEM COLLEGE","MO","Proprietary",321278.05,"1415"
"19918","PIONEER CAREER AND TECHNOLOGY CENTER:  A VOCATIONAL SCHOOL DISTRICT","OH","Public",5669.02,"1415"
"19919","PJ'S COLLEGE OF COSMETOLOGY","IN","Proprietary",424553,"1415"
"19920","AMERICAN CAREER COLLEGE","CA","Proprietary",14408199,"1415"
"19921","COMMONWEALTH OF PUERTO RICO DEPARTMENT OF EDUCATION -DEPT OF EDUCATIO","PR","Public",10420300.78,"1415"
"19922","HENRICO COUNTY-SAINT MARY'S HOSPITAL SCHOOL OF PRACTICAL NURSING","VA","Public",126160,"1415"
"19923","BASTYR UNIVERSITY","WA","Private-Nonprofit",499088,"1415"
"19924","BERKELEY CITY COLLEGE","CA","Public",6821660.04,"1415"
"19925","UNITED TRIBES TECHNICAL COLLEGE","ND","Private-Nonprofit",1551771,"1415"
"19926","ACADEMY OF HAIR DESIGN #3","MS","Proprietary",596324,"1415"
"19927","GOODWIN COLLEGE","CT","Private-Nonprofit",8399662,"1415"
"19928","HOWELL CHENEY TECHNICAL HIGH SCHOOL","CT","Public",43529.2,"1415"
"19929","KEENE BEAUTY ACADEMY","NH","Proprietary",202566,"1415"
"19930","FORTIS COLLEGE","FL","Proprietary",2485681.63,"1415"
"19931","WARREN COUNTY CAREER CENTER","OH","Public",447862,"1415"
"19932","ROSS MEDICAL EDUCATION CENTER","OH","Proprietary",3417735.16,"1415"
"19933","NEW ENGLAND SCHOOL OF HAIR DESIGN","NH","Proprietary",133751,"1415"
"19934","MILAN INSTITUTE OF COSMETOLOGY","TX","Proprietary",6652083,"1415"
"19935","COOPER HEALTH SYSTEM THE - CENTER FOR ALLIED HEALTH EDUCATION","NJ","Private-Nonprofit",106360,"1415"
"19936","DELTA BEAUTY COLLEGE","MS","Proprietary",191055,"1415"
"19937","EVEREST COLLEGE","MO","Private-Nonprofit",3579891.62,"1415"
"19938","EASTERN OKLAHOMA COUNTY TECHNOLOGY CENTER SCHOOL DISTRICT #23","OK","Public",71455,"1415"
"19939","SCHUYLKILL TECHNOLOGY CENTERS","PA","Public",164297,"1415"
"19940","TREND SETTERS' ACADEMY OF BEAUTY CULTURE","KY","Proprietary",461869.61,"1415"
"19941","ACADEMY OF HAIR DESIGN #6 (THE)","MS","Proprietary",472496,"1415"
"19942","FOSTER'S COSMETOLOGY COLLEGE","MS","Proprietary",146000,"1415"
"19943","INTELLITEC COLLEGE","CO","Proprietary",3348805,"1415"
"19944","BERKS TECHNICAL INSTITUTE","PA","Proprietary",9626400,"1415"
"19945","NEW ENGLAND CULINARY INSTITUTE","VT","Proprietary",639450,"1415"
"19946","TEXAS VOCATIONAL SCHOOL","TX","Proprietary",86865.02,"1415"
"19947","KNOXVILLE INSTITUTE OF HAIR DESIGN","TN","Proprietary",149040,"1415"
"19948","TONI&GUY HAIRDRESSING ACADEMY","CA","Proprietary",1136907.73,"1415"
"19949","BROKEN ARROW BEAUTY COLLEGE","OK","Proprietary",562759,"1415"
"19950","ARNOLD'S BEAUTY SCHOOL","TN","Proprietary",232086,"1415"
"19951","HAYS ACADEMY OF HAIR DESIGN","KS","Proprietary",492083,"1415"
"19952","INTERNATIONAL ACADEMY","FL","Proprietary",804876,"1415"
"19953","AVEDA INSTITUTE BATON ROUGE","LA","Proprietary",698674.38,"1415"
"19954","AVALON SCHOOL OF COSMETOLOGY","CA","Proprietary",586970,"1415"
"19955","DIESEL DRIVING ACADEMY","LA","Proprietary",871418,"1415"
"19956","SUMMIT ACADEMY OPPORTUNITIES INDUSTRIALIZATION CENTER","MN","Private-Nonprofit",824196.45,"1415"
"19957","NATIONAL UNIVERSITY COLLEGE","PR","Proprietary",37416267.41,"1415"
"19958","HUERTAS COLLEGE","PR","Proprietary",6725223.86,"1415"
"19959","HAIR PROFESSIONALS ACADEMY OF COSMETOLOGY","IL","Proprietary",505236,"1415"
"19960","EVEREST INSTITUTE","TX","Private-Nonprofit",5950779.21,"1415"
"19961","HAIR PROFESSIONALS SCHOOL OF COSMETOLOGY","IL","Proprietary",173677,"1415"
"19962","YESHIVA OHR ELCHONON CHABAD-WEST COAST TALMUDICAL SEMINARY","CA","Private-Nonprofit",567830,"1415"
"19963","FAUST INSTITUTE OF COSMETOLOGY","IA","Proprietary",160361,"1415"
"19964","ANTHEM COLLEGE","AZ","Proprietary",988003.58,"1415"
"19965","LAKE CAREER & TECHNICAL CENTER","MO","Public",42475,"1415"
"19966","MIAMI VALLEY CAREER TECHNOLOGY CENTER","OH","Public",971682,"1415"
"19967","YESHIVA DERECH CHAIM","NY","Private-Nonprofit",262115,"1415"
"19968","CAPRI INSTITUTE OF HAIR DESIGN","NJ","Proprietary",316476.55,"1415"
"19969","JOHN JAY KENNER ACADEMY","LA","Proprietary",278334.9,"1415"
"19970","WINDHAM COMMUNITY MEMORIAL HOSPITAL PROGRAM OF RADIOLOGIC TECHNOLOGY","CT","Private-Nonprofit",23135,"1415"
"19971","HELMS CAREER INSTITUTE","GA","Private-Nonprofit",334399.2,"1415"
"19972","CENTRAL CHRISTIAN COLLEGE OF THE BIBLE","MO","Private-Nonprofit",712711.29,"1415"
"19973","EXPOSITO SCHOOL OF HAIR DESIGN","TX","Proprietary",139919,"1415"
"19974","GLENWOOD BEAUTY ACADEMY","CO","Proprietary",107929.49,"1415"
"19975","SOFIA UNIVERSITY","CA","Proprietary",28772,"1415"
"19976","STEVENSON ACADEMY OF HAIR DESIGN","LA","Proprietary",356886,"1415"
"19977","EASTERN HILLS ACADEMY OF HAIR DESIGN","OH","Proprietary",84335,"1415"
"19978","WESTERN HILLS SCHOOL OF BEAUTY & HAIR DESIGN","OH","Proprietary",518269,"1415"
"19979","COLORLAB ACADEMY OF HAIR, THE","MD","Proprietary",237111,"1415"
"19980","PENNSYLVANIA COLLEGE OF ART & DESIGN","PA","Private-Nonprofit",327992,"1415"
"19981","SOUTHEASTERN BIBLE COLLEGE","AL","Private-Nonprofit",433875.26,"1415"
"19982","BUCKS COUNTY SCHOOL OF BEAUTY CULTURE","PA","Proprietary",156841,"1415"
"19983","LIFE PACIFIC COLLEGE","CA","Private-Nonprofit",1152686,"1415"
"19984","AMERITECH COLLEGE","UT","Proprietary",2387575.73,"1415"
"19985","EASTERN COLLEGE OF HEALTH VOCATIONS","AR","Proprietary",2161303.01,"1415"
"19986","COLUMBIANA COUNTY VOCATIONAL SCHOOL DISTRICT","OH","Public",435595,"1415"
"19987","ROCKLAND COUNTY BOCES ADULT EDUCATION","NY","Public",179373,"1415"
"19988","LA' JAMES INTERNATIONAL COLLEGE - DES MOINES","IA","Proprietary",354566.01,"1415"
"19989","JENNY LEA ACADEMY OF COSMETOLOGY","TN","Proprietary",534645.64,"1415"
"19990","CONCORDE CAREER INSTITUTE","FL","Proprietary",1778173,"1415"
"19991","CABELL COUNTY CAREER TECHNOLOGY CENTER","WV","Public",323795,"1415"
"19992","PAUL MITCHELL THE SCHOOL KNOXVILLE","TN","Proprietary",709355,"1415"
"19993","MR. LEON'S SCHOOL OF HAIR DESIGN","ID","Proprietary",310614,"1415"
"19994","MODERN WELDING SCHOOL, INC","NY","Proprietary",296092,"1415"
"19995","COMMUNITY COLLEGE OF AURORA CENTRETECH CAMPUS","CO","Public",9601377.52,"1415"
"19996","SISSETON WAHPETON COLLEGE","SD","Public",435905,"1415"
"19997","SOUTH COAST COLLEGE","CA","Proprietary",1118396,"1415"
"19998","HOUSE OF HEAVILIN BEAUTY COLLEGE","MO","Proprietary",357010,"1415"
"19999","SANTA FE COMMUNITY COLLEGE","NM","Public",7039705.69,"1415"
"20000","MISTER WAYNE'S SCHOOL OF UNISEX HAIR DESIGN","TN","Proprietary",175922.5,"1415"
"20001","SOUTHERN TECHNICAL COLLEGE","FL","Proprietary",4581806.37,"1415"
"20002","CORTIVA INSTITUTE - FLORIDA","FL","Proprietary",1038061,"1415"
"20003","CHARLES OF ITALY BEAUTY COLLEGE","AZ","Proprietary",244249,"1415"
"20004","MID-ATLANTIC CHRISTIAN UNIVERSITY","NC","Private-Nonprofit",547905.17,"1415"
"20005","HIGH PLAINS TECHNOLOGY CENTER, SCHOOL DISTRICT NO. 24","OK","Public",91969.9,"1415"
"20006","ALHAMBRA BEAUTY COLLEGE","CA","Proprietary",373704.72,"1415"
"20007","LENAPE TECHNICAL SCHOOL","PA","Public",560699,"1415"
"20008","INTER AMERICAN UNIVERSITY OF PUERTO RICO - GUAYAMA CAMPUS","PR","Private-Nonprofit",8958157.47,"1415"
"20009","INTER AMERICAN UNIVERSITY OF PUERTO RICO - FAJARDO CAMPUS","PR","Private-Nonprofit",8954474,"1415"
"20010","BEAUTY SCHOOLS OF AMERICA","FL","Proprietary",9098562.39,"1415"
"20011","NEW TYLER BARBER COLLEGE","AR","Proprietary",305706.31,"1415"
"20012","INTERACTIVE COLLEGE OF TECHNOLOGY","GA","Proprietary",10175102,"1415"
"20013","PAUL MITCHELL THE SCHOOL HUNTSVILLE","AL","Proprietary",326048.19,"1415"
"20014","HILLTOP BEAUTY SCHOOL","CA","Proprietary",546005.61,"1415"
"20015","CREATIVE CIRCUS","GA","Proprietary",189896,"1415"
"20016","BAYSHIRE BEAUTY ACADEMY","MI","Proprietary",302798.07,"1415"
"20017","UNIVERSITY OF COSMETOLOGY ARTS & SCIENCES","TX","Proprietary",2204508,"1415"
"20018","LITTLE BIG HORN COLLEGE","MT","Public",668608,"1415"
"20019","LA BELLE BEAUTY SCHOOL","FL","Proprietary",1013841,"1415"
"20020","NATIONAL TRACTOR TRAILER SCHOOL","NY","Proprietary",1478989,"1415"
"20021","RAPHAEL'S SCHOOL OF BEAUTY CULTURE","OH","Proprietary",596091.75,"1415"
"20022","GWINNETT TECHNICAL COLLEGE","GA","Public",14426145.45,"1415"
"20023","AMERICAN HAIR ACADEMY","IA","Proprietary",111389,"1415"
"20024","COLUMBIA AREA CAREER CENTER","MO","Public",219971,"1415"
"20025","PACE INSTITUTE","PA","Proprietary",6795,"1415"
"20026","CONSOLIDATED SCHOOL OF BUSINESS","PA","Proprietary",523735,"1415"
"20027","JOLIE HEALTH AND BEAUTY ACADEMY","PA","Proprietary",980929,"1415"
